-53, -163, -208
-53, -163, -208
-74, -222, -240
-53, -271, -209
-37, -313, -177
-15, -387, -161
-8, -473, -149
-22, -590, -146
-,-,-
-151, -991, -81
-123, -968, -96
-118, -957, -88
-139, -958, -88
-187, -973, -66
-285, -983, -14
-285, -983, -14
-399, -980, 59
-522, -1002, 114
-664, -1041, 165
-792, -1059, 230
-888, -1014, 281
-921, -949, 309
-913, -888, 324
-864, -831, 302
-807, -786, 241
-645, -835, 164
-449, -922, 58
-290, -966, 24
-140, -1010, 56
-35, -1056, 71
-35, -1056, 71
56, -1026, 60
177, -1000, 30
284, -976, -31
373, -930, -93
422, -897, -108
442, -891, -93
442, -891, -93
432, -864, -77
429, -834, -66
441, -834, -95
443, -854, -136
437, -849, -132
424, -794, -109
397, -699, -90
307, -558, -62
181, -368, -12
181, -368, -12
118, -113, 61
100, 90, 161
79, 89, 213
58, -158, 194
58, -158, 194
54, -434, 140
161, -713, 138
287, -965, 179
305, -1205, 304
302, -1434, 448
310, -1668, 547
315, -1834, 522
315, -1834, 522
351, -1936, 481
416, -1906, 462
441, -1737, 466
479, -1590, 462
562, -1516, 418
666, -1456, 375
739, -1388, 324
785, -1293, 307
819, -1144, 338
787, -1012, 375
706, -925, 397
654, -862, 408
654, -862, 408
522, -844, 389
310, -833, 414
131, -819, 498
-59, -781, 633
-306, -794, 711
-535, -860, 758
-705, -939, 818
-819, -1040, 853
-876, -1111, 795
-812, -1119, 713
-717, -1107, 641
-644, -1149, 530
-644, -1149, 530
-556, -1253, 391
-408, -1407, 305
-293, -1569, 253
-233, -1741, 296
-189, -1923, 368
-120, -1998, 372
14, -1998, 352
63, -1998, 407
43, -1850, 531
5, -1467, 596
-32, -1082, 612
-69, -727, 540
-98, -446, 441
-98, -446, 441
-128, -251, 327
-161, -144, 190
-127, -20, 75
-65, 19, -58
-41, -8, -166
-58, -75, -225
-58, -75, -225
-64, -133, -238
-43, -189, -212
-15, -326, -217
-1, -464, -229
0, -566, -246
-1, -644, -229
9, -738, -205
-23, -885, -199
-,-,-
-129, -989, -84
-134, -971, -130
-138, -966, -119
-168, -951, -122
-192, -942, -124
-243, -930, -100
-336, -940, -60
-448, -970, -5
-448, -970, -5
-553, -998, 56
-677, -1036, 90
-795, -1056, 132
-880, -1039, 211
-892, -981, 257
-845, -949, 256
-725, -925, 242
-596, -917, 181
-470, -914, 124
-314, -878, 127
-133, -909, 135
45, -962, 133
45, -962, 133
218, -1062, 51
293, -1116, -53
380, -1078, -100
468, -1062, -130
557, -1055, -178
593, -1007, -245
585, -956, -322
584, -926, -391
576, -905, -440
549, -889, -472
501, -854, -465
461, -800, -446
461, -800, -446
397, -718, -412
297, -619, -364
176, -491, -284
57, -327, -174
-17, -189, -76
-94, -39, -12
-144, -6, 72
-141, -45, 159
-141, -45, 159
-126, -166, 198
-79, -350, 173
12, -504, 179
105, -644, 200
142, -878, 216
190, -1135, 320
179, -1420, 449
179, -1420, 449
182, -1656, 499
201, -1841, 495
225, -1949, 490
219, -1973, 465
238, -1939, 454
282, -1863, 462
335, -1769, 452
391, -1660, 414
491, -1533, 395
604, -1412, 346
695, -1294, 268
760, -1159, 236
750, -1029, 238
750, -1029, 238
743, -908, 251
727, -797, 271
643, -757, 280
540, -738, 291
417, -718, 304
257, -718, 323
113, -720, 382
-11, -737, 452
-11, -737, 452
-215, -830, 472
-409, -970, 507
-519, -1083, 575
-603, -1148, 633
-627, -1159, 618
-624, -1156, 581
-608, -1192, 517
-581, -1221, 438
-501, -1233, 360
-371, -1265, 265
-270, -1397, 189
-152, -1593, 156
-19, -1787, 124
108, -1969, 121
194, -1998, 136
215, -1998, 162
249, -1981, 244
269, -1785, 321
212, -1530, 378
212, -1530, 378
95, -1259, 458
-16, -945, 531
-83, -527, 516
-122, -160, 380
-112, 11, 165
-99, 52, -6
-99, 52, -6
-108, 29, -134
-81, -43, -215
-62, -111, -253
-47, -197, -272
-25, -277, -273
0, -371, -251
-8, -491, -233
-8, -491, -233
-17, -598, -223
3, -710, -228
3, -772, -212
-,-,-
-96, -938, -178
-96, -938, -178
-81, -932, -211
-101, -945, -209
-130, -939, -202
-183, -934, -185
-284, -912, -148
-425, -904, -86
-545, -900, 2
-652, -909, 104
-782, -947, 190
-923, -999, 285
-977, -1052, 372
-919, -1061, 400
-787, -1075, 338
-638, -1096, 178
-464, -1083, 5
-215, -1034, -16
-95, -985, 51
-95, -985, 51
-42, -1034, 51
45, -1087, -1
165, -1121, -54
296, -1073, -87
365, -1006, -152
389, -984, -236
423, -949, -300
438, -924, -317
440, -895, -341
440, -895, -341
445, -872, -384
442, -855, -411
424, -852, -421
398, -836, -425
390, -809, -404
364, -778, -382
337, -742, -376
309, -692, -380
266, -592, -356
201, -443, -296
123, -251, -219
70, -8, -120
70, -8, -120
8, 213, -15
-40, 283, 120
-25, -3, 153
-25, -3, 153
-36, -430, 157
4, -768, 192
8, -1028, 254
45, -1348, 237
92, -1580, 284
92, -1580, 284
48, -1770, 341
17, -1812, 382
48, -1781, 389
101, -1758, 393
155, -1708, 415
236, -1695, 367
417, -1722, 269
630, -1766, 191
800, -1744, 132
800, -1744, 132
895, -1576, 56
925, -1317, 27
896, -1051, 53
837, -861, 128
654, -711, 208
361, -628, 266
103, -655, 317
-107, -683, 486
-107, -683, 486
-353, -725, 650
-580, -889, 711
-695, -1072, 760
-725, -1186, 717
-648, -1237, 602
-560, -1269, 462
-477, -1316, 316
-391, -1336, 219
-331, -1349, 172
-304, -1337, 199
-307, -1355, 204
-273, -1437, 197
-220, -1574, 177
-207, -1758, 143
-174, -1893, 124
-82, -1962, 133
-39, -1927, 177
-42, -1808, 233
-56, -1592, 290
-54, -1320, 338
-42, -1072, 302
0, -893, 237
0, -893, 237
19, -770, 146
0, -656, 63
2, -424, 19
2, -424, 19
6, -173, -26
-14, -61, -41
-54, -27, -65
-54, -27, -65
-62, -20, -113
-70, -80, -166
-64, -154, -215
-58, -238, -264
-43, -362, -267
-,-,-
-148, -937, -119
-170, -938, -162
-225, -952, -144
-321, -964, -121
-529, -978, -50
-829, -1023, 66
-1118, -1036, 245
-1288, -1031, 414
-1351, -1038, 510
-1277, -1026, 517
-1058, -987, 475
-812, -956, 380
-534, -958, 264
-278, -958, 186
-31, -985, 76
-31, -985, 76
190, -1018, -74
393, -1006, -167
545, -997, -251
626, -987, -325
618, -975, -353
591, -940, -358
583, -888, -333
572, -820, -297
553, -764, -274
528, -754, -299
514, -762, -355
501, -770, -404
501, -770, -404
467, -744, -422
397, -663, -408
325, -531, -397
237, -364, -350
129, -186, -260
45, 2, -133
-13, 121, -7
-13, 121, -7
-27, 101, 123
-32, -69, 167
-13, -351, 197
51, -640, 230
119, -853, 263
119, -853, 263
182, -1063, 303
234, -1340, 283
307, -1683, 240
313, -1954, 200
316, -1965, 203
326, -1857, 254
347, -1814, 295
360, -1843, 266
388, -1805, 261
451, -1677, 281
579, -1516, 296
666, -1382, 278
666, -1382, 278
691, -1248, 268
718, -1141, 220
742, -1020, 204
709, -906, 265
615, -853, 297
495, -818, 315
347, -787, 307
187, -787, 238
22, -778, 233
22, -778, 233
-160, -840, 287
-326, -968, 411
-508, -1096, 529
-650, -1165, 595
-690, -1222, 563
-704, -1273, 488
-725, -1293, 422
-707, -1259, 407
-676, -1234, 377
-651, -1301, 321
-606, -1465, 222
-498, -1636, 111
-324, -1877, -22
-156, -1998, -18
-71, -1998, 49
-35, -1985, 134
8, -1716, 253
8, -1716, 253
4, -1327, 356
-21, -1021, 404
-71, -780, 401
-117, -571, 377
-161, -363, 319
-151, -204, 249
-103, -113, 197
-94, -133, 124
-94, -133, 124
-113, -186, 19
-99, -277, -46
-51, -368, -110
6, -451, -188
9, -450, -228
4, -464, -243
4, -464, -243
-,-,-
-95, -981, -83
-87, -1014, -91
-126, -1002, -123
-171, -1008, -122
-223, -1001, -83
-355, -978, -63
-509, -963, -24
-619, -967, 37
-716, -953, 140
-716, -953, 140
-819, -925, 233
-921, -959, 267
-972, -977, 268
-961, -954, 241
-932, -832, 171
-869, -742, 160
-666, -848, 277
-489, -1020, 388
-283, -1151, 447
-9, -1187, 432
307, -1102, 224
631, -1017, -50
881, -1003, -318
928, -1016, -410
813, -1013, -327
712, -1000, -188
642, -986, -128
642, -986, -128
618, -933, -140
631, -884, -198
581, -894, -244
479, -866, -243
373, -780, -242
311, -653, -254
210, -514, -262
67, -304, -226
-61, -84, -98
-164, 163, 88
-164, 163, 88
-183, 402, 262
-110, 444, 384
9, -8, 386
22, -499, 285
22, -499, 285
40, -689, 291
235, -911, 386
343, -1262, 419
302, -1662, 391
354, -1955, 368
383, -1998, 357
398, -1998, 416
351, -1998, 420
347, -1981, 388
347, -1981, 388
356, -1822, 404
362, -1608, 406
395, -1417, 347
474, -1312, 270
569, -1255, 292
644, -1213, 369
696, -1139, 356
813, -1082, 280
893, -1026, 196
913, -956, 112
879, -843, 124
879, -843, 124
780, -721, 201
634, -662, 268
459, -654, 315
267, -673, 358
44, -762, 405
-135, -866, 448
-378, -958, 470
-677, -1047, 520
-677, -1047, 520
-868, -1137, 677
-930, -1222, 793
-898, -1283, 777
-797, -1294, 665
-663, -1243, 512
-561, -1171, 354
-451, -1091, 291
-348, -1116, 251
-247, -1275, 177
-114, -1496, 96
20, -1768, 68
123, -1996, 81
180, -1998, 127
216, -1998, 202
151, -1995, 292
50, -1708, 421
-11, -1298, 490
-110, -951, 504
-110, -951, 504
-154, -621, 504
-173, -305, 423
-162, -103, 275
-175, 22, 149
-143, 80, 33
-65, 38, -59
-17, -65, -117
-17, -65, -117
-28, -190, -173
-15, -302, -221
19, -362, -258
31, -417, -266
-,-,-
-176, -972, -93
-177, -986, -104
-201, -1000, -109
-240, -994, -99
-240, -994, -99
-322, -986, -70
-460, -942, 10
-609, -878, 103
-736, -890, 155
-851, -954, 167
-907, -964, 193
-878, -940, 231
-792, -924, 256
-709, -922, 233
-615, -951, 201
-494, -993, 204
-341, -1059, 187
-205, -1078, 153
-72, -1076, 150
-72, -1076, 150
66, -1093, 93
175, -1084, -27
336, -1029, -121
511, -966, -182
598, -906, -256
613, -905, -306
590, -919, -313
594, -939, -326
601, -936, -355
592, -901, -383
563, -873, -408
538, -840, -423
538, -840, -423
487, -814, -425
427, -766, -398
331, -668, -358
232, -547, -307
138, -383, -200
45, -285, -81
-26, -169, 46
-58, -164, 92
-58, -164, 92
-31, -274, 111
-10, -373, 135
1, -478, 187
46, -643, 190
107, -817, 204
120, -1018, 206
120, -1018, 206
157, -1249, 199
185, -1496, 208
184, -1719, 255
183, -1806, 310
188, -1788, 325
207, -1796, 303
243, -1850, 297
271, -1831, 292
338, -1691, 306
469, -1560, 304
624, -1453, 229
746, -1351, 145
806, -1198, 111
806, -1198, 111
779, -1048, 52
789, -897, -4
757, -766, -27
652, -678, 56
476, -646, 191
287, -687, 356
96, -802, 505
96, -802, 505
-118, -931, 583
-302, -1003, 604
-436, -1084, 603
-520, -1148, 627
-620, -1175, 640
-691, -1156, 624
-696, -1174, 558
-644, -1229, 474
-547, -1267, 400
-460, -1326, 329
-388, -1461, 273
-315, -1626, 240
-200, -1776, 206
-96, -1939, 176
-23, -1998, 188
11, -1985, 189
22, -1813, 216
22, -1813, 216
-6, -1561, 279
-45, -1329, 334
-58, -1100, 363
-90, -878, 304
-82, -647, 220
-67, -442, 148
-74, -279, 85
-71, -148, 6
-71, -148, 6
-51, -17, -62
-66, 24, -121
-70, 2, -188
-70, 2, -188
-57, -52, -227
-15, -177, -258
-14, -335, -275
-,-,-
-124, -934, -125
-134, -951, -138
-147, -964, -168
-165, -961, -153
-220, -971, -111
-313, -996, -64
-516, -1032, 31
-731, -1044, 155
-949, -1068, 288
-1134, -1016, 393
-1199, -905, 491
-1117, -822, 485
-940, -823, 396
-715, -837, 294
-466, -848, 162
-213, -899, 38
6, -954, -19
181, -1004, -45
181, -1004, -45
315, -1063, -121
426, -1070, -205
549, -1049, -274
624, -997, -328
634, -949, -323
626, -891, -316
645, -870, -335
651, -880, -379
628, -857, -404
579, -819, -408
530, -754, -409
454, -642, -382
325, -495, -336
181, -305, -268
84, -119, -149
84, -119, -149
7, 50, -30
-34, 130, 46
6, 0, 73
6, 0, 73
27, -273, 96
2, -491, 151
2, -491, 151
73, -539, 301
135, -680, 400
201, -1017, 302
228, -1361, 257
217, -1592, 269
260, -1694, 296
260, -1694, 296
249, -1781, 287
254, -1840, 268
275, -1849, 271
275, -1855, 252
284, -1771, 250
334, -1616, 266
409, -1479, 224
498, -1407, 142
587, -1416, 59
671, -1444, 36
738, -1383, 88
738, -1383, 88
768, -1227, 190
737, -1074, 263
721, -960, 266
688, -872, 257
576, -795, 279
445, -685, 334
313, -599, 361
147, -618, 375
147, -618, 375
-24, -679, 469
-164, -789, 532
-279, -893, 612
-441, -964, 708
-540, -1038, 739
-553, -1100, 720
-558, -1137, 683
-523, -1135, 588
-441, -1128, 488
-363, -1176, 409
-312, -1333, 343
-241, -1529, 284
-151, -1713, 259
-72, -1928, 291
-28, -1998, 324
-4, -1998, 303
22, -1998, 314
22, -1998, 314
72, -1952, 391
61, -1664, 495
14, -1417, 557
-53, -1139, 546
-105, -841, 518
-114, -538, 459
-95, -289, 334
-70, -151, 178
-70, -151, 178
-71, -50, 63
-46, -7, -42
-38, 3, -128
-44, 27, -188
-44, 27, -188
-41, 27, -229
-7, -43, -239
-,-,-
-135, -972, -154
-174, -980, -137
-213, -971, -138
-292, -979, -91
-417, -977, -12
-586, -979, 83
-735, -1051, 167
-861, -1112, 257
-971, -1130, 378
-985, -1101, 454
-915, -1078, 504
-777, -1039, 498
-604, -1018, 408
-399, -1011, 310
-216, -985, 215
-21, -960, 123
146, -929, 24
146, -929, 24
298, -916, -55
402, -926, -154
483, -912, -219
557, -900, -252
604, -895, -278
611, -887, -308
623, -871, -325
628, -868, -359
634, -872, -393
626, -858, -422
626, -858, -422
613, -827, -431
565, -762, -418
481, -649, -386
379, -486, -337
267, -289, -249
140, -117, -145
72, 6, -46
26, -38, 52
26, -38, 52
-3, -165, 118
-3, -339, 166
-10, -510, 172
47, -654, 133
47, -654, 133
130, -746, 144
178, -868, 177
194, -1043, 230
178, -1303, 241
180, -1598, 244
213, -1794, 254
249, -1909, 245
273, -1954, 229
255, -1918, 262
255, -1918, 262
199, -1832, 293
175, -1777, 311
200, -1669, 344
248, -1512, 362
324, -1342, 356
450, -1210, 309
600, -1089, 247
676, -958, 188
747, -872, 182
782, -833, 195
746, -817, 197
746, -817, 197
672, -785, 193
583, -722, 223
425, -680, 297
241, -675, 378
-6, -701, 446
-253, -791, 463
-253, -791, 463
-424, -907, 529
-606, -1044, 660
-739, -1175, 761
-737, -1261, 724
-700, -1270, 630
-636, -1230, 545
-550, -1213, 465
-443, -1247, 358
-358, -1331, 251
-303, -1487, 227
-290, -1630, 251
-248, -1687, 309
-183, -1705, 340
-125, -1717, 381
-82, -1738, 424
-61, -1749, 399
-12, -1671, 361
25, -1523, 351
31, -1367, 344
20, -1180, 350
19, -980, 310
19, -980, 310
22, -793, 207
46, -626, 129
11, -476, 88
-62, -302, 103
-62, -302, 103
-100, -146, 74
-75, -80, -28
-22, -97, -152
30, -116, -253
58, -128, -282
5, -217, -274
5, -217, -274
-,-,-
-157, -1019, -131
-222, -1028, -91
-365, -1037, -48
-603, -1025, 125
-814, -1024, 282
-986, -1051, 396
-1053, -1067, 422
-1061, -1059, 388
-905, -1031, 326
-681, -964, 241
-490, -937, 98
-297, -940, -27
-115, -959, -146
61, -966, -228
167, -949, -247
276, -919, -233
352, -904, -257
372, -900, -311
407, -877, -301
433, -838, -270
445, -815, -243
456, -814, -253
456, -814, -253
469, -822, -299
486, -839, -348
489, -836, -392
489, -822, -426
460, -769, -419
410, -676, -393
311, -564, -360
183, -414, -284
72, -220, -152
0, -34, 22
0, -34, 22
-86, 95, 200
-119, 76, 318
-97, -161, 443
-97, -161, 443
-72, -488, 429
-13, -778, 318
93, -924, 231
240, -1124, 123
361, -1359, 20
424, -1664, -51
435, -1912, 13
416, -1937, 119
416, -1937, 119
429, -1866, 230
444, -1839, 270
456, -1794, 293
477, -1679, 321
536, -1558, 312
635, -1407, 237
731, -1227, 140
793, -1076, 52
783, -971, 38
739, -872, 106
739, -872, 106
720, -835, 201
646, -870, 255
581, -882, 261
496, -893, 275
370, -920, 313
221, -954, 404
37, -1010, 501
37, -1010, 501
-140, -1057, 583
-284, -1093, 638
-339, -1124, 597
-400, -1180, 538
-473, -1215, 528
-545, -1212, 538
-562, -1176, 544
-546, -1128, 531
-516, -1105, 447
-458, -1119, 365
-395, -1165, 306
-327, -1237, 297
-233, -1400, 233
-95, -1579, 125
19, -1771, 83
87, -1940, 72
151, -1998, 98
161, -1994, 167
161, -1994, 167
110, -1882, 271
34, -1643, 343
6, -1326, 407
-3, -991, 424
-40, -742, 356
-70, -531, 255
-104, -372, 162
-104, -372, 162
-119, -271, 97
-112, -217, 49
-87, -203, 3
-76, -189, -53
-45, -182, -118
-,-,-
-103, -962, -129
-105, -956, -113
-139, -917, -111
-196, -901, -120
-243, -914, -122
-309, -946, -61
-442, -965, 19
-636, -986, 117
-770, -981, 185
-851, -1020, 228
-896, -1046, 248
-870, -1037, 270
-781, -1011, 259
-673, -996, 212
-529, -968, 164
-389, -991, 107
-239, -1018, 60
-239, -1018, 60
-95, -1021, 27
53, -1025, -18
188, -1015, -82
301, -986, -142
385, -992, -159
439, -996, -161
474, -987, -157
482, -975, -166
478, -962, -179
459, -948, -193
446, -926, -177
446, -926, -177
410, -905, -170
371, -870, -175
339, -796, -182
294, -693, -208
228, -563, -210
134, -420, -180
58, -263, -112
6, -134, -18
-23, -112, 61
-23, -112, 61
-38, -168, 132
-22, -363, 173
-64, -564, 174
-45, -714, 191
40, -816, 235
78, -906, 196
78, -906, 196
59, -1029, 179
137, -1216, 216
178, -1459, 247
177, -1612, 228
196, -1700, 205
259, -1776, 235
268, -1791, 263
237, -1749, 290
258, -1690, 315
307, -1690, 314
307, -1632, 314
366, -1512, 327
440, -1365, 322
538, -1266, 291
642, -1218, 251
720, -1146, 226
719, -995, 267
669, -859, 320
631, -814, 302
570, -805, 234
570, -805, 234
509, -793, 197
403, -791, 181
262, -789, 241
73, -860, 324
-109, -953, 404
-262, -1029, 449
-402, -1127, 477
-516, -1200, 496
-580, -1220, 499
-610, -1246, 483
-606, -1263, 434
-565, -1258, 377
-490, -1287, 301
-405, -1345, 219
-339, -1435, 180
-285, -1540, 176
-191, -1697, 152
-85, -1836, 97
-85, -1836, 97
-5, -1899, 80
42, -1877, 96
103, -1820, 118
146, -1716, 140
133, -1518, 164
106, -1233, 205
67, -951, 232
67, -951, 232
32, -738, 206
1, -608, 123
-11, -522, 38
-14, -429, -27
-16, -303, -25
-16, -303, -25
-27, -224, -64
-19, -220, -131
-19, -201, -174
-19, -163, -196
-15, -145, -223
-,-,-
-118, -996, -121
-171, -979, -162
-202, -960, -156
-298, -961, -132
-427, -939, -100
-590, -926, -51
-726, -924, 15
-810, -941, 77
-946, -948, 148
-1039, -927, 218
-1008, -924, 273
-1008, -924, 273
-864, -923, 342
-752, -943, 315
-621, -951, 258
-428, -1011, 207
-253, -1043, 203
-86, -1025, 165
112, -1013, 63
295, -1014, -82
397, -989, -141
528, -987, -169
593, -991, -208
621, -1004, -245
649, -989, -279
675, -948, -277
686, -918, -289
661, -928, -306
661, -928, -306
631, -929, -309
606, -894, -318
574, -826, -315
515, -730, -312
430, -600, -298
312, -433, -230
190, -265, -141
90, -83, -30
-3, 24, 83
-3, 24, 83
-38, 38, 208
-47, -110, 237
0, -368, 166
0, -368, 166
90, -578, 186
140, -728, 226
186, -960, 200
276, -1227, 206
357, -1457, 201
401, -1674, 218
401, -1674, 218
436, -1788, 253
447, -1852, 266
485, -1914, 271
534, -1985, 273
512, -1955, 315
512, -1806, 339
593, -1618, 332
683, -1471, 247
758, -1349, 178
786, -1191, 182
789, -990, 252
755, -842, 289
755, -842, 289
688, -745, 282
610, -656, 272
528, -589, 291
436, -596, 288
353, -645, 301
229, -701, 337
51, -789, 380
51, -789, 380
-125, -917, 428
-280, -1015, 490
-412, -1070, 543
-549, -1136, 568
-640, -1203, 589
-692, -1256, 567
-677, -1274, 523
-622, -1323, 470
-546, -1393, 358
-486, -1432, 252
-434, -1500, 221
-381, -1600, 221
-296, -1730, 169
-198, -1811, 123
-114, -1812, 139
-74, -1792, 184
-16, -1759, 153
42, -1592, 112
123, -1382, 161
141, -1187, 281
141, -1187, 281
68, -1036, 329
19, -801, 321
16, -578, 264
38, -428, 113
84, -340, -8
84, -340, -8
72, -279, -86
34, -194, -151
14, -117, -182
47, -77, -194
26, -87, -192
26, -87, -192
-,-,-
-143, -979, -102
-154, -1007, -134
-213, -1029, -118
-285, -1025, -68
-384, -997, -25
-502, -989, 9
-502, -989, 9
-611, -976, 35
-688, -959, 67
-725, -939, 103
-740, -919, 136
-705, -910, 169
-656, -925, 166
-588, -941, 137
-511, -929, 123
-511, -929, 123
-408, -977, 104
-342, -1071, 61
-277, -1124, 55
-231, -1060, 104
-171, -998, 136
-45, -982, 122
87, -980, 83
215, -979, 31
337, -967, -43
337, -967, -43
442, -959, -99
512, -975, -119
533, -996, -137
524, -991, -160
545, -971, -185
551, -961, -210
525, -934, -219
490, -846, -213
444, -711, -212
350, -548, -219
235, -345, -193
235, -345, -193
165, -146, -138
119, 29, -52
83, 170, 86
55, 210, 180
94, 30, 154
94, 30, 154
212, -333, 153
246, -753, 155
292, -1095, 179
324, -1249, 278
360, -1393, 361
348, -1658, 357
348, -1658, 357
337, -1897, 327
327, -1995, 359
300, -1998, 394
254, -1899, 446
271, -1765, 472
351, -1574, 456
394, -1455, 377
476, -1342, 287
585, -1226, 200
689, -1107, 144
753, -1005, 152
747, -876, 182
747, -876, 182
721, -786, 234
695, -790, 250
657, -803, 283
575, -831, 344
434, -873, 410
300, -895, 460
175, -890, 457
175, -890, 457
6, -893, 484
-203, -946, 578
-399, -1005, 718
-576, -1060, 801
-671, -1111, 814
-697, -1179, 768
-692, -1231, 666
-645, -1227, 583
-580, -1207, 518
-518, -1250, 419
-435, -1371, 320
-366, -1521, 245
-322, -1685, 225
-268, -1807, 234
-193, -1898, 230
-116, -1973, 190
-35, -1944, 251
-23, -1789, 378
-40, -1564, 458
-47, -1249, 485
-47, -1249, 485
-26, -889, 448
24, -563, 311
76, -337, 135
99, -210, -11
98, -171, -107
72, -190, -133
72, -190, -133
46, -221, -143
29, -266, -148
21, -310, -155
25, -369, -166
30, -412, -191
11, -448, -199
4, -493, -180
4, -493, -180
-,-,-
-174, -939, -172
-254, -940, -181
-444, -953, -179
-629, -940, -177
-775, -948, -71
-936, -920, 83
-1021, -891, 242
-976, -886, 337
-855, -906, 342
-855, -906, 342
-701, -943, 285
-531, -950, 216
-379, -944, 151
-224, -963, 108
-108, -992, 57
-5, -1006, 6
107, -1000, -29
188, -1009, -72
287, -1028, -129
405, -1040, -147
449, -1021, -168
487, -983, -222
487, -983, -222
531, -946, -279
560, -945, -326
572, -951, -349
548, -929, -330
495, -894, -323
439, -826, -306
408, -706, -251
350, -558, -181
251, -413, -103
134, -298, -14
77, -237, 81
77, -237, 81
85, -316, 97
48, -409, 129
32, -509, 130
56, -631, 114
56, -631, 114
171, -735, 81
198, -875, 64
180, -1021, 91
196, -1147, 99
200, -1370, 91
200, -1370, 91
234, -1563, 151
257, -1757, 158
267, -1859, 116
271, -1814, 121
252, -1719, 198
267, -1623, 247
263, -1468, 274
270, -1236, 317
317, -1070, 294
404, -966, 205
518, -881, 137
518, -881, 137
563, -794, 88
572, -731, 70
603, -749, 61
630, -826, 54
647, -933, 68
647, -933, 68
559, -1064, 170
500, -1103, 318
440, -1134, 382
355, -1171, 416
176, -1153, 535
7, -1170, 610
-120, -1149, 549
-202, -1092, 536
-298, -1050, 588
-428, -1031, 606
-544, -1027, 599
-600, -1045, 567
-578, -1040, 505
-553, -1015, 468
-577, -1017, 460
-610, -1091, 451
-622, -1198, 433
-622, -1198, 433
-574, -1323, 372
-455, -1514, 316
-372, -1720, 268
-292, -1931, 250
-239, -1998, 254
-137, -1942, 321
-46, -1750, 364
-39, -1545, 338
-23, -1287, 326
-32, -1050, 295
-49, -818, 271
-58, -508, 280
-64, -282, 225
-67, -156, 126
-56, -128, 36
-56, -128, 36
-56, -132, -24
-67, -140, -56
-70, -171, -84
-46, -214, -142
11, -289, -223
26, -358, -253
22, -487, -260
-,-,-
-53, -955, -99
-60, -948, -96
-91, -982, -135
-116, -997, -154
-114, -985, -133
-114, -985, -133
-171, -970, -106
-309, -981, -55
-466, -935, 30
-622, -935, 133
-759, -976, 182
-861, -1002, 247
-901, -989, 310
-860, -959, 359
-721, -952, 294
-508, -985, 162
-343, -1071, 67
-255, -1088, 50
-138, -1075, 21
58, -1063, -30
58, -1063, -30
233, -1041, -64
335, -1001, -136
379, -976, -205
412, -959, -222
430, -935, -203
432, -906, -185
428, -879, -175
428, -863, -179
414, -848, -209
413, -811, -218
422, -756, -256
418, -720, -297
408, -684, -322
408, -684, -322
380, -618, -311
315, -516, -259
249, -394, -177
195, -261, -23
123, -189, 171
61, -303, 264
63, -612, 192
64, -808, 128
64, -808, 128
84, -864, 66
121, -819, 60
126, -846, 68
126, -1010, 105
136, -1251, 129
136, -1251, 129
119, -1527, 126
184, -1661, 162
226, -1687, 161
240, -1688, 156
259, -1690, 171
304, -1676, 191
384, -1601, 206
491, -1472, 192
598, -1346, 121
704, -1219, 67
745, -1105, 56
745, -1105, 56
716, -1014, 94
713, -976, 173
680, -997, 202
593, -992, 163
479, -920, 149
350, -834, 177
174, -812, 230
174, -812, 230
-40, -849, 301
-243, -902, 419
-386, -950, 520
-492, -983, 577
-558, -1042, 569
-569, -1103, 513
-528, -1156, 425
-479, -1193, 336
-416, -1243, 288
-354, -1322, 264
-294, -1408, 233
-236, -1542, 186
-204, -1678, 169
-149, -1794, 238
-94, -1878, 305
-60, -1906, 325
-35, -1842, 333
7, -1708, 357
7, -1708, 357
29, -1565, 420
-44, -1349, 450
-35, -1039, 387
-21, -612, 222
-28, -236, 71
-51, -57, -55
-65, -61, -149
-65, -61, -149
-,-,-
-167, -967, -74
-188, -972, -79
-203, -992, -91
-258, -981, -90
-350, -948, -37
-483, -927, 60
-609, -928, 124
-698, -944, 118
-783, -946, 55
-783, -946, 55
-826, -896, 65
-821, -870, 169
-813, -858, 231
-777, -892, 247
-669, -922, 214
-533, -969, 181
-418, -973, 153
-312, -969, 126
-168, -979, 100
-18, -975, 58
-18, -975, 58
110, -981, -27
226, -987, -110
331, -1022, -166
389, -1054, -222
430, -1036, -230
440, -991, -190
482, -978, -209
518, -944, -262
552, -928, -298
539, -925, -318
495, -923, -324
431, -897, -307
366, -802, -244
366, -802, -244
260, -660, -191
136, -476, -156
20, -296, -90
-46, -230, 32
-122, -227, 184
-226, -262, 302
-233, -328, 333
-138, -467, 295
-34, -595, 224
-34, -595, 224
68, -699, 146
166, -805, 121
264, -988, 125
312, -1220, 120
322, -1474, 109
344, -1562, 120
400, -1609, 208
386, -1667, 246
366, -1706, 248
366, -1706, 248
402, -1680, 243
468, -1637, 209
538, -1596, 165
617, -1510, 134
691, -1399, 90
742, -1258, 48
745, -1113, 50
728, -965, 144
690, -930, 218
690, -930, 218
628, -913, 298
550, -899, 344
464, -873, 334
371, -862, 317
256, -872, 313
88, -872, 302
-72, -928, 331
-72, -928, 331
-253, -1022, 465
-433, -1103, 582
-568, -1148, 607
-597, -1176, 592
-590, -1226, 512
-571, -1259, 444
-537, -1299, 390
-500, -1363, 323
-429, -1466, 217
-315, -1607, 106
-182, -1767, 5
-123, -1868, 18
-111, -1914, 92
-83, -1910, 138
-58, -1793, 191
